id_factura,id_producto,cantidad,precio_unitario
572,6,2,3.00
573,5,2,2.50
573,11,1,120.00
574,6,2,3.00
575,7,2,8.00
575,6,3,3.00
575,12,2,130.00
576,7,2,8.00
576,12,3,130.00
576,7,1,8.00
577,12,1,130.00
577,5,2,2.50
577,2,1,350.00
578,8,1,225.00
578,8,1,225.00
578,12,3,130.00
578,1,2,250.00
579,9,3,180.00
579,10,3,125.00
579,4,3,25.00
580,10,3,125.00
581,10,3,125.00
582,4,2,25.00
582,9,1,180.00
582,1,2,250.00
582,1,1,250.00
583,3,3,100.00
583,12,1,130.00
584,2,3,350.00
584,9,1,180.00
585,12,3,130.00
585,9,3,180.00
586,8,3,225.00
586,6,1,3.00
587,8,1,225.00
588,3,1,100.00
589,8,1,225.00
589,1,2,250.00
590,5,2,2.50
590,2,3,350.00
590,3,1,100.00
590,3,2,100.00
591,7,2,8.00
591,10,3,125.00
591,8,3,225.00
591,7,3,8.00
592,4,3,25.00
592,2,1,350.00
592,1,2,250.00
592,8,2,225.00
593,12,2,130.00
593,5,3,2.50
593,5,1,2.50
594,2,3,350.00
594,1,3,250.00
595,7,3,8.00
596,4,3,25.00
597,9,1,180.00
597,3,2,100.00
597,6,1,3.00
598,7,3,8.00
599,7,3,8.00
599,7,2,8.00
599,10,2,125.00
599,1,3,250.00
600,12,3,130.00
600,6,2,3.00
600,8,1,225.00
601,3,1,100.00
601,5,1,2.50
602,11,2,120.00
603,4,1,25.00
603,1,2,250.00
603,10,2,125.00
604,7,1,8.00
604,2,2,350.00
604,1,2,250.00
604,3,3,100.00
605,1,1,250.00
605,5,3,2.50
605,4,2,25.00
606,11,1,120.00
606,11,2,120.00
607,6,2,3.00
607,4,2,25.00
607,12,2,130.00
608,2,1,350.00
608,12,3,130.00
608,9,2,180.00
609,1,3,250.00
609,5,2,2.50
610,12,2,130.00
610,7,3,8.00
611,12,2,130.00
611,1,1,250.00
611,4,3,25.00
611,12,1,130.00
612,4,2,25.00
612,4,1,25.00
612,2,2,350.00
613,6,1,3.00
613,4,3,25.00
614,11,1,120.00
614,12,2,130.00
614,2,1,350.00
615,6,1,3.00
615,7,1,8.00
615,8,3,225.00
616,3,3,100.00
616,6,3,3.00
616,6,1,3.00
617,12,3,130.00
618,10,3,125.00
618,5,2,2.50
619,8,1,225.00
619,6,3,3.00
620,11,2,120.00
620,12,2,130.00
620,8,3,225.00
620,7,1,8.00
621,2,3,350.00
621,1,2,250.00
621,10,3,125.00
622,2,1,350.00
622,8,3,225.00
623,11,2,120.00
624,11,1,120.00
624,2,1,350.00
624,8,1,225.00
625,8,2,225.00
625,3,3,100.00
625,1,3,250.00
626,5,3,2.50
626,10,3,125.00
626,6,2,3.00
627,11,1,120.00
628,6,2,3.00
628,5,1,2.50
628,12,2,130.00
629,3,1,100.00
629,1,1,250.00
629,5,2,2.50
630,6,2,3.00
630,5,1,2.50
630,4,1,25.00
631,4,1,25.00
632,3,2,100.00
633,5,3,2.50
633,12,3,130.00
634,6,1,3.00
635,9,1,180.00
635,2,1,350.00
635,10,1,125.00
636,9,3,180.00
636,6,2,3.00
636,10,2,125.00
637,9,3,180.00
637,6,1,3.00
638,12,1,130.00
638,11,2,120.00
638,4,1,25.00
638,5,3,2.50
639,12,2,130.00
640,10,2,125.00
640,3,2,100.00
641,9,1,180.00
641,9,3,180.00
641,4,1,25.00
642,10,1,125.00
643,7,2,8.00
644,4,1,25.00
644,7,3,8.00
645,5,1,2.50
646,9,3,180.00
646,10,1,125.00
646,1,3,250.00
646,4,2,25.00
647,4,2,25.00
647,7,3,8.00
647,9,1,180.00
648,8,3,225.00
649,11,2,120.00
649,1,2,250.00
649,6,2,3.00
650,6,1,3.00
650,8,2,225.00
651,12,3,130.00
652,7,1,8.00
652,11,3,120.00
652,10,1,125.00
652,3,3,100.00
653,6,1,3.00
654,6,2,3.00
655,6,1,3.00
655,4,1,25.00
656,3,2,100.00
656,12,1,130.00
657,9,3,180.00
657,9,2,180.00
658,1,1,250.00
659,11,2,120.00
659,8,3,225.00
659,11,3,120.00
660,11,1,120.00
660,12,2,130.00
661,7,3,8.00
661,3,1,100.00
662,2,2,350.00
662,8,1,225.00
663,10,3,125.00
663,11,3,120.00
663,5,3,2.50
664,10,1,125.00
664,9,2,180.00
664,3,3,100.00
664,9,1,180.00
665,1,3,250.00
666,12,3,130.00
667,3,3,100.00
667,2,1,350.00
668,1,1,250.00
668,8,1,225.00
669,1,2,250.00
669,12,1,130.00
669,6,2,3.00
670,6,1,3.00
671,8,1,225.00
671,8,3,225.00
671,10,1,125.00
671,1,3,250.00
672,3,3,100.00
672,11,1,120.00
673,6,1,3.00
673,10,3,125.00
674,12,1,130.00
674,2,3,350.00
674,11,2,120.00
675,2,1,350.00
675,2,2,350.00
676,12,1,130.00
676,10,1,125.00
676,6,3,3.00
676,1,3,250.00
677,8,3,225.00
677,5,1,2.50
677,1,1,250.00
678,2,2,350.00
678,2,1,350.00
678,4,2,25.00
678,4,1,25.00
679,3,3,100.00
680,1,1,250.00
680,6,1,3.00
680,10,3,125.00
681,1,2,250.00
681,5,2,2.50
681,9,3,180.00
682,8,1,225.00
683,10,1,125.00
683,8,2,225.00
683,10,2,125.00
684,8,3,225.00
684,1,1,250.00
684,5,1,2.50
684,2,1,350.00
685,6,1,3.00
686,8,1,225.00
686,6,1,3.00
686,10,3,125.00
686,8,2,225.00
687,10,1,125.00
687,10,2,125.00
688,7,1,8.00
688,1,2,250.00
689,2,3,350.00
689,3,3,100.00
690,11,2,120.00
691,3,2,100.00
691,2,2,350.00
691,2,2,350.00
692,7,3,8.00
693,8,3,225.00
693,4,3,25.00
694,12,2,130.00
695,1,3,250.00
695,5,3,2.50
696,12,2,130.00
696,11,1,120.00
696,10,2,125.00
697,11,2,120.00
697,6,1,3.00
698,10,1,125.00
698,12,2,130.00
698,3,2,100.00
698,1,2,250.00
699,3,2,100.00
699,4,1,25.00
700,2,1,350.00
700,4,2,25.00
700,3,3,100.00
701,1,3,250.00
702,4,3,25.00
702,12,3,130.00
703,7,2,8.00
703,11,2,120.00
704,5,1,2.50
704,12,3,130.00
704,6,3,3.00
705,12,1,130.00
705,12,3,130.00
705,12,3,130.00
705,1,3,250.00
706,2,2,350.00
706,8,3,225.00
707,9,3,180.00
708,1,1,250.00
709,12,3,130.00
709,7,2,8.00
710,9,3,180.00
710,6,1,3.00
710,3,1,100.00
710,7,3,8.00
711,2,2,350.00
711,10,3,125.00
711,9,2,180.00
711,1,3,250.00
712,9,3,180.00
712,11,2,120.00
712,4,1,25.00
712,8,2,225.00
713,9,1,180.00
713,2,2,350.00
714,12,2,130.00
714,8,1,225.00
715,7,3,8.00
715,5,3,2.50
716,9,2,180.00
716,7,2,8.00
717,8,1,225.00
717,8,2,225.00
718,3,2,100.00
719,8,1,225.00
720,4,1,25.00
720,5,1,2.50
721,10,2,125.00
722,3,1,100.00
722,11,2,120.00
722,1,2,250.00
723,12,3,130.00
723,10,2,125.00
723,6,1,3.00
723,2,2,350.00
724,4,2,25.00
725,3,3,100.00
726,11,3,120.00
727,8,1,225.00
727,12,2,130.00
727,8,2,225.00
727,11,3,120.00
728,12,1,130.00
729,4,3,25.00
729,7,3,8.00
730,8,3,225.00
730,6,2,3.00
731,12,1,130.00
731,3,3,100.00
731,10,2,125.00
731,8,2,225.00
732,5,3,2.50
733,4,3,25.00
734,12,2,130.00
734,4,2,25.00
734,7,1,8.00
735,2,3,350.00
736,12,3,130.00
736,12,3,130.00
736,8,3,225.00
736,11,2,120.00
737,8,1,225.00
737,1,2,250.00
738,3,3,100.00
738,7,1,8.00
738,2,3,350.00
738,12,1,130.00
739,6,2,3.00
739,9,1,180.00
740,11,3,120.00
740,12,1,130.00
741,9,2,180.00
742,6,1,3.00
742,7,2,8.00
742,5,2,2.50
743,1,3,250.00
743,9,2,180.00
743,6,1,3.00
744,2,2,350.00
745,10,2,125.00
745,7,1,8.00
745,4,1,25.00
746,4,2,25.00
746,5,3,2.50
746,5,1,2.50
746,12,3,130.00
747,4,1,25.00
747,7,3,8.00
748,1,2,250.00
748,3,1,100.00
748,8,2,225.00
749,6,1,3.00
750,7,1,8.00
750,8,2,225.00
750,3,2,100.00
751,7,3,8.00
751,6,3,3.00
751,4,2,25.00
751,1,2,250.00
752,4,1,25.00
752,9,1,180.00
752,11,1,120.00
752,4,2,25.00
753,5,3,2.50
754,7,1,8.00
754,4,3,25.00
754,6,1,3.00
754,8,3,225.00
755,9,1,180.00
756,8,2,225.00
756,4,3,25.00
756,3,3,100.00
756,3,3,100.00
757,5,1,2.50
757,11,3,120.00
757,3,1,100.00
757,4,2,25.00
758,12,3,130.00
759,3,3,100.00
759,9,3,180.00
759,12,3,130.00
760,11,1,120.00
760,12,1,130.00
760,6,3,3.00
761,2,2,350.00
762,11,2,120.00
762,8,1,225.00
762,1,3,250.00
763,9,2,180.00
763,7,1,8.00
763,10,2,125.00
763,3,3,100.00
764,11,3,120.00
764,7,1,8.00
764,12,3,130.00
765,9,3,180.00
765,6,2,3.00
765,6,1,3.00
766,4,1,25.00
767,8,3,225.00
767,4,2,25.00
768,10,3,125.00
768,1,1,250.00
768,7,2,8.00
769,9,3,180.00
769,4,3,25.00
769,3,3,100.00
769,9,3,180.00
770,11,2,120.00
771,11,2,120.00
772,1,1,250.00
772,12,3,130.00
772,2,1,350.00
773,3,1,100.00
773,3,3,100.00
774,6,3,3.00
774,7,3,8.00
774,5,1,2.50
774,12,2,130.00
775,10,1,125.00
775,12,1,130.00
775,10,1,125.00
776,3,2,100.00
776,6,3,3.00
776,9,3,180.00
776,6,3,3.00
777,5,3,2.50
778,12,3,130.00
779,5,1,2.50
780,10,3,125.00
780,7,3,8.00
780,5,1,2.50
781,5,3,2.50
782,7,2,8.00
783,5,3,2.50
784,3,1,100.00
784,10,2,125.00
785,4,1,25.00
785,4,2,25.00
786,9,3,180.00
787,1,1,250.00
788,12,1,130.00
788,9,2,180.00
789,1,3,250.00
789,2,2,350.00
789,7,1,8.00
789,9,3,180.00
790,10,2,125.00
791,3,2,100.00
792,1,1,250.00
792,3,1,100.00
792,3,1,100.00
792,12,2,130.00
793,9,3,180.00
793,4,1,25.00
793,11,2,120.00
794,12,3,130.00
795,4,3,25.00
795,3,3,100.00
795,4,3,25.00
796,10,1,125.00
796,6,2,3.00
796,7,1,8.00
796,11,1,120.00
797,8,2,225.00
797,8,1,225.00
797,4,3,25.00
797,9,2,180.00
798,12,1,130.00
798,3,3,100.00
798,9,3,180.00
798,4,1,25.00
799,3,1,100.00
799,6,2,3.00
800,4,2,25.00
801,6,3,3.00
801,2,2,350.00
802,4,1,25.00
802,3,3,100.00
803,5,1,2.50
803,12,2,130.00
803,10,1,125.00
804,11,1,120.00
804,3,2,100.00
804,1,2,250.00
804,12,1,130.00
805,4,1,25.00
805,3,3,100.00
806,4,1,25.00
806,8,1,225.00
806,5,3,2.50
807,9,2,180.00
808,8,3,225.00
808,3,1,100.00
808,7,3,8.00
809,10,2,125.00
809,5,1,2.50
810,6,3,3.00
810,7,3,8.00
810,7,2,8.00
810,5,2,2.50
811,11,3,120.00
811,7,2,8.00
811,11,3,120.00
812,1,1,250.00
812,1,3,250.00
812,5,2,2.50
812,6,2,3.00
813,12,1,130.00
814,8,2,225.00
814,8,3,225.00
815,10,2,125.00
815,5,3,2.50
815,9,1,180.00
815,6,1,3.00
816,2,3,350.00
816,5,2,2.50
817,12,1,130.00
818,3,3,100.00
818,3,1,100.00
819,10,2,125.00
819,5,2,2.50
819,7,3,8.00
819,7,1,8.00
820,1,3,250.00
820,4,3,25.00
820,2,3,350.00
821,11,2,120.00
822,5,2,2.50
822,2,2,350.00
822,2,2,350.00
823,7,3,8.00
823,2,2,350.00
824,7,2,8.00
824,8,3,225.00
824,5,3,2.50
825,10,3,125.00
825,11,3,120.00
825,12,3,130.00
826,2,3,350.00
826,7,1,8.00
826,1,1,250.00
826,6,3,3.00
827,2,3,350.00
827,11,3,120.00
827,10,2,125.00
828,3,1,100.00
828,2,3,350.00
828,6,3,3.00
828,7,3,8.00
829,6,1,3.00
830,9,3,180.00
830,9,2,180.00
830,9,2,180.00
830,9,2,180.00
831,3,1,100.00
831,3,2,100.00
832,1,1,250.00
833,1,2,250.00
833,6,3,3.00
834,5,1,2.50
835,2,2,350.00
835,6,3,3.00
835,3,2,100.00
836,3,3,100.00
836,8,2,225.00
836,2,2,350.00
837,11,1,120.00
837,2,1,350.00
837,8,2,225.00
837,9,2,180.00
838,6,2,3.00
838,3,3,100.00
839,6,1,3.00
839,11,1,120.00
839,6,1,3.00
840,6,2,3.00
841,9,2,180.00
841,4,2,25.00
842,10,3,125.00
842,12,3,130.00
842,6,3,3.00
842,1,1,250.00
843,2,2,350.00
843,9,3,180.00
843,3,2,100.00
843,5,1,2.50
844,9,3,180.00
844,3,3,100.00
844,6,1,3.00
844,7,1,8.00
845,1,3,250.00
845,9,2,180.00
845,9,2,180.00
845,5,2,2.50
846,5,3,2.50
846,7,3,8.00
847,4,3,25.00
848,1,3,250.00
848,12,2,130.00
848,4,3,25.00
848,8,2,225.00
849,7,3,8.00
849,9,3,180.00
850,8,3,225.00
851,2,1,350.00
852,9,3,180.00
853,10,2,125.00
853,4,2,25.00
854,5,2,2.50
854,1,2,250.00
855,6,3,3.00
855,10,1,125.00
855,10,1,125.00
856,5,1,2.50
856,2,3,350.00
857,2,3,350.00
858,12,2,130.00
858,9,2,180.00
859,1,2,250.00
860,4,3,25.00
860,1,3,250.00
860,12,3,130.00
861,2,1,350.00
861,10,3,125.00
862,2,2,350.00
862,3,1,100.00
862,12,3,130.00
863,4,2,25.00
863,6,2,3.00
863,3,3,100.00
864,4,1,25.00
864,4,2,25.00
864,10,2,125.00
865,3,2,100.00
866,6,3,3.00
866,7,1,8.00
866,2,3,350.00
866,11,2,120.00
867,5,3,2.50
867,7,2,8.00
867,10,3,125.00
868,3,2,100.00
868,8,3,225.00
868,9,1,180.00
869,3,2,100.00
870,10,2,125.00
870,8,1,225.00
870,1,1,250.00
870,9,3,180.00
871,5,3,2.50
871,10,2,125.00
871,8,3,225.00
872,3,2,100.00
872,2,1,350.00
872,8,2,225.00
872,10,3,125.00
873,2,2,350.00
873,8,3,225.00
873,4,3,25.00
874,1,2,250.00
874,3,2,100.00
875,4,2,25.00
876,9,1,180.00
876,1,3,250.00
877,3,3,100.00
877,2,1,350.00
877,2,2,350.00
877,5,2,2.50
878,5,2,2.50
879,6,3,3.00
880,12,1,130.00
880,4,1,25.00
880,1,1,250.00
881,9,3,180.00
881,12,2,130.00
881,11,1,120.00
882,6,2,3.00
883,4,2,25.00
883,8,3,225.00
884,2,2,350.00
884,12,1,130.00
884,5,2,2.50
885,1,1,250.00
886,4,1,25.00
886,5,2,2.50
887,6,3,3.00
887,2,2,350.00
887,8,3,225.00
887,7,3,8.00
888,7,1,8.00
888,4,3,25.00
888,12,2,130.00
889,4,1,25.00
889,2,3,350.00
890,9,2,180.00
890,1,2,250.00
890,10,2,125.00
891,3,2,100.00
891,7,2,8.00
892,9,3,180.00
892,3,2,100.00
892,6,2,3.00
893,9,3,180.00
894,3,1,100.00
894,2,3,350.00
895,6,2,3.00
895,12,2,130.00
895,4,1,25.00
895,2,2,350.00
896,4,1,25.00
896,9,1,180.00
896,1,2,250.00
897,10,2,125.00
897,11,3,120.00
897,9,3,180.00
898,7,1,8.00
898,4,2,25.00
898,6,1,3.00
898,11,2,120.00
899,6,1,3.00
899,10,3,125.00
899,5,1,2.50
899,1,3,250.00
900,1,1,250.00
901,5,1,2.50
901,8,1,225.00
901,1,3,250.00
901,6,3,3.00
902,11,1,120.00
902,1,2,250.00
902,11,2,120.00
903,8,1,225.00
904,12,1,130.00
904,8,1,225.00
904,12,3,130.00
905,6,3,3.00
906,1,3,250.00
906,11,2,120.00
907,9,1,180.00
908,1,3,250.00
908,11,2,120.00
908,7,3,8.00
909,12,3,130.00
909,1,1,250.00
910,10,3,125.00
910,3,1,100.00
910,8,2,225.00
910,8,2,225.00
911,9,2,180.00
912,10,1,125.00
912,11,3,120.00
912,12,1,130.00
912,6,3,3.00
913,10,3,125.00
913,6,2,3.00
914,7,1,8.00
914,8,3,225.00
915,5,2,2.50
916,8,2,225.00
916,1,2,250.00
916,6,1,3.00
917,6,1,3.00
917,5,3,2.50
917,12,2,130.00
918,4,3,25.00
919,1,2,250.00
920,12,3,130.00
920,2,2,350.00
921,7,2,8.00
921,6,2,3.00
921,3,3,100.00
921,1,3,250.00
922,12,1,130.00
922,6,1,3.00
922,3,2,100.00
923,11,3,120.00
923,4,3,25.00
923,12,3,130.00
923,12,2,130.00
924,11,1,120.00
924,3,1,100.00
924,11,2,120.00
925,2,3,350.00
925,2,1,350.00
925,3,2,100.00
925,2,3,350.00
926,6,2,3.00
926,5,3,2.50
926,1,1,250.00
926,8,2,225.00
927,10,3,125.00
927,1,3,250.00
927,1,2,250.00
928,12,2,130.00
928,6,3,3.00
928,11,2,120.00
929,1,1,250.00
929,1,3,250.00
929,8,1,225.00
929,3,1,100.00
930,8,3,225.00
931,4,3,25.00
931,12,1,130.00
932,9,3,180.00
932,6,1,3.00
932,11,1,120.00
933,9,3,180.00
934,9,2,180.00
934,6,2,3.00
935,9,2,180.00
935,10,2,125.00
936,7,1,8.00
936,12,1,130.00
936,4,3,25.00
937,11,2,120.00
937,8,1,225.00
938,8,1,225.00
938,9,2,180.00
939,10,2,125.00
940,7,3,8.00
940,10,1,125.00
940,6,3,3.00
941,12,1,130.00
941,2,3,350.00
942,4,2,25.00
942,10,1,125.00
942,4,3,25.00
943,3,3,100.00
943,1,1,250.00
943,4,3,25.00
944,10,1,125.00
944,2,1,350.00
944,11,2,120.00
945,8,1,225.00
945,8,1,225.00
945,4,3,25.00
945,7,1,8.00
946,11,1,120.00
946,2,1,350.00
946,11,3,120.00
946,1,1,250.00
947,5,1,2.50
947,3,1,100.00
947,8,2,225.00
948,9,1,180.00
949,7,3,8.00
949,9,3,180.00
949,3,3,100.00
950,9,2,180.00
950,4,2,25.00
950,9,1,180.00
950,1,3,250.00
951,3,3,100.00
951,8,1,225.00
951,5,1,2.50
951,9,2,180.00
952,1,3,250.00
953,6,1,3.00
953,11,3,120.00
954,9,3,180.00
954,4,3,25.00
955,8,3,225.00
955,9,1,180.00
955,11,1,120.00
955,9,2,180.00
956,6,2,3.00
956,10,3,125.00
956,11,2,120.00
956,8,1,225.00
957,8,3,225.00
957,8,1,225.00
957,7,2,8.00
957,12,3,130.00
958,9,2,180.00
958,10,3,125.00
958,4,1,25.00
958,7,2,8.00
959,4,3,25.00
959,9,1,180.00
959,11,2,120.00
960,8,2,225.00
960,1,3,250.00
961,1,3,250.00
961,4,3,25.00
961,2,3,350.00
962,11,3,120.00
962,2,2,350.00
962,1,3,250.00
963,6,2,3.00
964,9,3,180.00
964,7,3,8.00
964,6,3,3.00
965,9,2,180.00
966,9,2,180.00
966,4,2,25.00
966,12,1,130.00
966,11,1,120.00
967,12,3,130.00
967,2,2,350.00
967,7,1,8.00
968,5,2,2.50
968,12,2,130.00
968,12,2,130.00
969,11,2,120.00
969,8,1,225.00
969,10,2,125.00
969,7,2,8.00
970,5,2,2.50
970,9,3,180.00
971,7,3,8.00
971,5,2,2.50
971,11,3,120.00
972,6,3,3.00
972,3,1,100.00
973,4,1,25.00
973,12,3,130.00
974,4,1,25.00
974,2,2,350.00
975,10,1,125.00
976,9,2,180.00
976,1,3,250.00
976,6,1,3.00
976,2,2,350.00
977,8,1,225.00
978,7,2,8.00
978,1,1,250.00
978,2,2,350.00
979,6,1,3.00
980,4,3,25.00
980,8,3,225.00
981,5,3,2.50
981,11,1,120.00
981,2,1,350.00
981,2,3,350.00
982,5,1,2.50
983,8,1,225.00
983,6,1,3.00
983,2,1,350.00
983,6,2,3.00
984,11,2,120.00
984,9,2,180.00
984,4,3,25.00
984,1,3,250.00
985,4,1,25.00
985,4,1,25.00
985,6,2,3.00
986,8,3,225.00
986,5,3,2.50
986,7,2,8.00
987,2,2,350.00
987,1,3,250.00
987,12,2,130.00
988,5,3,2.50
989,5,2,2.50
989,8,2,225.00
989,9,3,180.00
989,1,2,250.00
990,11,2,120.00
990,3,3,100.00
991,5,2,2.50
991,8,2,225.00
992,12,3,130.00
993,6,2,3.00
993,6,3,3.00
993,7,2,8.00
993,8,1,225.00
994,7,1,8.00
995,2,3,350.00
996,12,3,130.00
997,12,2,130.00
997,5,1,2.50
997,6,3,3.00
997,4,1,25.00
998,5,1,2.50
999,8,2,225.00
1000,1,2,250.00
1000,1,1,250.00
1000,10,1,125.00
1000,4,3,25.00
1001,1,1,250.00
1001,10,2,125.00
1001,4,2,25.00
1002,5,1,2.50
1002,9,2,180.00
1002,12,2,130.00
1002,11,3,120.00
1003,2,3,350.00
1003,9,2,180.00
1003,8,3,225.00
1003,8,2,225.00
1004,7,2,8.00
1004,2,3,350.00
1004,2,3,350.00
1005,1,2,250.00
1006,5,1,2.50
1007,5,1,2.50
1007,1,1,250.00
1007,12,2,130.00
1007,12,3,130.00
1008,7,1,8.00
1008,8,3,225.00
1009,10,2,125.00
1009,11,3,120.00
1009,7,1,8.00
1009,2,3,350.00
1010,2,2,350.00
1010,8,1,225.00
1010,11,3,120.00
1011,4,2,25.00
1011,9,3,180.00
1012,3,2,100.00
1012,4,2,25.00
1012,7,2,8.00
1012,9,3,180.00
1013,3,2,100.00
1014,8,2,225.00
1014,1,2,250.00
1014,1,2,250.00
1014,3,1,100.00
1015,6,2,3.00
1015,11,3,120.00
1015,2,2,350.00
1016,4,3,25.00
1016,12,1,130.00
1016,2,2,350.00
1016,7,3,8.00
1017,11,3,120.00
1017,4,3,25.00
1018,1,1,250.00
1019,6,1,3.00
1019,10,2,125.00
1019,5,2,2.50
1019,12,3,130.00
1020,3,3,100.00
1021,12,3,130.00
1021,8,3,225.00
1022,5,2,2.50
1022,9,3,180.00
1022,12,2,130.00
1022,12,2,130.00
1023,8,3,225.00
1023,1,3,250.00
1023,12,2,130.00
1024,2,1,350.00
1024,5,1,2.50
1024,9,2,180.00
1025,11,3,120.00
1025,8,2,225.00
1025,2,2,350.00
1026,12,2,130.00
1026,8,3,225.00
1026,4,2,25.00
1027,8,1,225.00
1027,1,2,250.00
1027,3,3,100.00
1028,12,2,130.00
1028,2,3,350.00
1029,6,3,3.00
1029,9,1,180.00
1030,4,2,25.00
1031,9,3,180.00
1031,12,3,130.00
1031,11,3,120.00
1031,4,3,25.00
1032,8,1,225.00
1032,5,3,2.50
1033,7,1,8.00
1033,11,3,120.00
1034,2,3,350.00
1034,11,3,120.00
1034,10,2,125.00
1035,8,3,225.00
1035,9,3,180.00
1036,3,2,100.00
1037,1,2,250.00
1037,6,3,3.00
1037,12,3,130.00
1038,10,3,125.00
1038,6,2,3.00
1038,4,2,25.00
1038,11,1,120.00
1039,4,1,25.00
1039,11,2,120.00
1039,9,2,180.00
1039,6,1,3.00
1040,12,2,130.00
1041,3,2,100.00
1041,7,1,8.00
1042,7,3,8.00
1042,6,1,3.00
1042,7,3,8.00
1042,1,2,250.00
1043,7,2,8.00
1043,8,3,225.00
1044,12,3,130.00
1044,2,2,350.00
1045,4,2,25.00
1045,12,2,130.00
1045,9,3,180.00
1046,7,1,8.00
1047,5,2,2.50
1047,8,2,225.00
1047,3,3,100.00
1048,1,2,250.00
1048,10,2,125.00
1048,8,1,225.00
1049,5,3,2.50
1049,6,2,3.00
1050,4,3,25.00
1051,10,3,125.00
1051,2,1,350.00
1051,5,1,2.50
1052,1,1,250.00
1052,10,1,125.00
1052,1,1,250.00
1053,5,1,2.50
1053,7,1,8.00
1053,8,3,225.00
1053,4,3,25.00
1054,4,3,25.00
1054,12,1,130.00
1054,1,1,250.00
1054,7,3,8.00
1055,3,3,100.00
1055,11,1,120.00
1055,6,2,3.00
1056,2,1,350.00
1056,7,1,8.00
1056,9,3,180.00
1057,12,3,130.00
1058,10,1,125.00
1058,11,3,120.00
1059,1,3,250.00
1059,10,1,125.00
1059,9,3,180.00
1060,10,2,125.00
1060,8,1,225.00
1060,7,3,8.00
1061,4,2,25.00
1062,8,1,225.00
1063,7,2,8.00
1063,5,3,2.50
1063,8,2,225.00
1064,6,1,3.00
1064,6,2,3.00
1065,8,1,225.00
1065,5,1,2.50
1066,8,2,225.00
1066,7,2,8.00
1066,9,2,180.00
1066,4,3,25.00
1067,9,1,180.00
1067,10,3,125.00
1067,2,2,350.00
1067,2,3,350.00
1068,2,3,350.00
1068,4,3,25.00
1069,2,3,350.00
1069,11,3,120.00
1070,12,2,130.00
1070,12,3,130.00
1070,7,1,8.00
1070,6,3,3.00
1071,9,3,180.00
1071,4,1,25.00
1072,4,1,25.00
1072,1,3,250.00
1072,2,2,350.00
1073,7,2,8.00
1074,9,3,180.00
1074,11,2,120.00
1074,6,2,3.00
1075,3,3,100.00
1075,3,1,100.00
1075,12,1,130.00
1075,10,1,125.00
1076,7,1,8.00
1076,3,2,100.00
1076,6,3,3.00
1077,5,2,2.50
1077,9,1,180.00
1077,5,3,2.50
1077,4,3,25.00
1078,7,1,8.00
1078,4,3,25.00
1078,11,3,120.00
1078,11,2,120.00
1079,8,3,225.00
1079,7,1,8.00
1079,10,2,125.00
1079,3,1,100.00
1080,10,1,125.00
1081,12,2,130.00
1081,2,2,350.00
1082,1,3,250.00
1083,3,1,100.00
1084,3,3,100.00
1084,3,3,100.00
1084,12,1,130.00
1084,11,2,120.00
1085,12,1,130.00
1085,6,2,3.00
1085,1,1,250.00
1086,3,3,100.00
1087,4,1,25.00
1087,4,1,25.00
1087,2,2,350.00
1088,7,1,8.00
1089,8,2,225.00
1089,12,3,130.00
1089,11,3,120.00
1090,2,3,350.00
1090,11,1,120.00
1090,3,1,100.00
1090,12,3,130.00
1091,8,3,225.00
1091,7,2,8.00
1091,8,1,225.00
1092,11,2,120.00
1092,5,3,2.50
1093,12,1,130.00
1094,8,3,225.00
1094,6,3,3.00
1095,1,2,250.00
1096,6,1,3.00
1097,1,1,250.00
1097,9,3,180.00
1097,5,3,2.50
1097,10,2,125.00
1098,10,3,125.00
1098,1,1,250.00
1099,6,3,3.00
1099,4,1,25.00
1100,2,1,350.00
1100,9,1,180.00
1101,10,1,125.00
1101,3,3,100.00
1101,4,2,25.00
1102,8,3,225.00
1102,1,1,250.00
1102,6,3,3.00
1102,4,3,25.00
1103,11,2,120.00
1103,2,3,350.00
1103,10,1,125.00
1104,2,3,350.00
1105,2,2,350.00
1105,7,1,8.00
1105,4,3,25.00
1106,9,2,180.00
1106,7,1,8.00
1107,12,3,130.00
1107,1,1,250.00
1107,2,1,350.00
1107,3,3,100.00
1108,11,2,120.00
1108,1,1,250.00
1108,4,1,25.00
1109,9,2,180.00
1110,12,1,130.00
1110,10,1,125.00
1110,1,1,250.00
1111,6,1,3.00
1111,5,1,2.50
1111,2,3,350.00
1112,12,3,130.00
1112,10,3,125.00
1113,2,3,350.00
1113,7,1,8.00
1114,1,1,250.00
1115,9,1,180.00
1115,9,2,180.00
1115,4,1,25.00
1116,4,1,25.00
1116,2,3,350.00
1117,9,2,180.00
1117,3,1,100.00
1118,7,1,8.00
1118,9,2,180.00
1118,2,3,350.00
1119,1,3,250.00
1119,11,1,120.00
1120,7,1,8.00
1120,5,2,2.50
1120,8,1,225.00
1121,3,3,100.00
1121,11,1,120.00
1122,3,3,100.00
1123,3,2,100.00
1124,1,3,250.00
1124,4,3,25.00
1124,11,2,120.00
1124,7,3,8.00
1125,1,3,250.00
1125,4,2,25.00
1125,5,1,2.50
1126,2,2,350.00
1127,12,1,130.00
1128,7,1,8.00
1128,4,3,25.00
1128,6,1,3.00
1129,12,1,130.00
1130,8,2,225.00
1130,7,3,8.00
1130,2,3,350.00
1131,12,3,130.00
