id_estudiante,id_clase,id_tipo_evaluacion,nota,fecha
41,66,5,85.52,2024-11-28
42,21,6,59.96,2024-03-29
42,21,3,75.11,2025-06-13
42,21,1,93.31,2024-09-03
42,21,2,90.81,2022-07-14
42,21,3,45.83,2024-08-15
42,31,2,64.18,2022-12-07
42,31,6,95.09,2020-10-02
42,31,2,51.92,2024-11-29
42,31,3,60.75,2022-04-01
42,31,1,44.03,2022-10-01
42,29,5,93.58,2024-07-09
42,29,5,65.09,2023-01-16
42,29,3,91.16,2025-07-07
42,29,1,41.34,2023-02-18
42,29,3,52.47,2020-11-27
42,76,6,79.48,2024-04-02
42,76,6,79.75,2021-05-15
42,76,3,72.69,2024-02-05
42,76,4,46.56,2025-01-21
42,76,3,40.70,2023-02-15
43,1,5,72.59,2022-04-01
43,1,1,51.38,2023-03-02
43,1,6,63.91,2023-07-24
43,1,4,41.42,2024-07-31
43,1,3,95.44,2022-02-03
43,91,6,77.78,2023-04-19
43,91,6,84.84,2022-02-18
43,91,2,96.20,2025-03-06
43,91,5,80.03,2023-09-21
43,91,5,65.48,2023-02-01
43,13,3,69.04,2023-11-01
43,13,6,54.94,2025-08-11
43,13,4,99.11,2024-02-14
43,13,6,83.83,2024-05-12
43,13,6,43.04,2023-09-06
43,31,6,95.32,2022-11-02
43,31,6,52.39,2024-03-08
43,31,3,51.88,2022-04-02
43,31,4,69.50,2022-05-13
43,31,3,75.29,2023-05-16
44,15,3,57.62,2023-08-13
44,15,4,87.68,2025-04-01
44,15,5,56.52,2023-02-18
44,15,3,99.81,2024-08-25
44,15,4,80.50,2022-11-11
44,49,4,79.71,2025-08-14
44,49,3,51.23,2022-05-24
44,49,4,48.13,2022-05-01
44,49,4,91.78,2025-06-13
44,49,6,73.84,2020-12-30
44,47,6,76.49,2021-01-03
44,47,3,66.16,2024-09-05
44,47,3,82.55,2021-02-04
44,47,5,51.11,2024-07-26
44,47,6,94.00,2023-04-18
44,42,5,62.74,2022-07-25
44,42,5,77.45,2021-06-24
44,42,6,56.32,2022-07-25
44,42,3,61.65,2023-10-13
44,42,4,48.89,2023-05-29
45,31,5,82.41,2025-07-09
45,31,4,52.03,2023-01-23
45,31,6,70.43,2022-06-25
45,31,5,60.22,2023-04-13
45,31,1,60.36,2024-10-25
45,51,5,74.66,2024-11-16
45,51,4,60.93,2021-04-16
45,51,2,43.71,2023-06-22
45,51,3,42.69,2023-06-15
45,51,4,85.87,2023-08-12
45,93,1,72.34,2023-12-05
45,93,1,58.12,2023-08-22
45,93,2,60.07,2021-10-31
45,93,5,50.82,2021-03-03
45,93,2,47.18,2021-04-09
45,5,3,85.39,2022-11-03
45,5,6,61.61,2021-06-07
45,5,5,45.83,2020-12-03
45,5,5,93.32,2024-09-06
45,5,2,75.43,2024-10-30
46,16,3,85.68,2022-07-11
46,16,4,72.93,2022-07-14
46,16,5,47.13,2025-08-11
46,16,5,89.17,2021-07-26
46,16,6,44.65,2022-06-18
46,69,5,53.78,2022-08-09
46,69,1,70.00,2022-03-03
46,69,6,83.11,2020-10-09
46,69,5,67.68,2025-04-07
46,69,4,56.91,2024-11-05
46,68,2,76.16,2023-12-14
46,68,3,60.26,2021-10-26
46,68,4,68.94,2024-08-27
46,68,5,64.31,2021-10-23
46,68,3,48.72,2022-10-26
46,23,4,53.99,2022-12-27
46,23,2,98.90,2024-08-10
46,23,6,62.51,2023-06-29
46,23,5,70.50,2020-12-04
46,23,3,97.60,2023-12-02
47,63,2,63.55,2022-10-05
47,63,5,67.12,2025-08-30
47,63,3,76.24,2024-05-24
47,63,1,54.72,2024-06-11
47,63,3,44.11,2020-11-24
47,27,3,98.29,2023-08-03
47,27,4,79.87,2022-11-15
47,27,1,47.92,2020-10-04
47,27,6,50.84,2022-09-24
47,27,6,47.45,2023-06-25
47,51,2,65.03,2020-12-13
47,51,5,81.92,2023-07-04
47,51,6,89.39,2021-12-20
47,51,6,75.39,2024-12-27
47,51,6,63.36,2023-10-29
47,18,4,72.04,2024-06-26
47,18,6,89.06,2023-01-19
47,18,3,73.73,2023-04-02
47,18,1,49.68,2024-07-04
47,18,4,40.83,2023-06-27
48,44,1,82.63,2021-10-12
48,44,1,61.71,2023-02-02
48,44,4,47.51,2024-12-19
48,44,1,96.88,2021-03-19
48,44,4,48.30,2022-10-31
48,14,6,50.03,2024-08-15
48,14,6,51.27,2024-03-22
48,14,2,82.41,2021-02-01
48,14,3,76.62,2021-01-12
48,14,5,53.18,2024-01-23
48,28,5,81.79,2025-02-07
48,28,1,58.57,2021-06-24
48,28,2,99.23,2025-04-17
48,28,1,98.00,2024-11-18
48,28,6,73.05,2025-08-02
48,18,6,99.42,2023-02-08
48,18,5,95.74,2021-05-30
48,18,1,86.47,2025-07-10
48,18,1,60.00,2021-08-22
48,18,3,93.50,2023-01-21
49,11,5,53.16,2023-11-20
49,11,6,78.61,2020-11-15
49,11,5,79.06,2023-05-29
49,11,1,41.73,2023-11-16
49,11,4,59.49,2023-04-17
49,51,4,98.03,2023-06-12
49,51,2,64.90,2023-11-01
49,51,5,59.31,2025-09-11
49,51,1,46.04,2022-06-24
49,51,6,96.35,2024-01-13
49,66,3,81.88,2023-08-26
49,66,6,61.07,2021-09-01
49,66,3,77.16,2020-10-19
49,66,1,47.76,2021-10-06
49,66,5,69.33,2022-03-11
49,22,2,79.80,2023-10-15
49,22,2,48.19,2021-10-05
49,22,2,78.21,2021-08-18
49,22,6,91.78,2023-04-21
49,22,2,64.51,2021-10-15
50,52,2,47.98,2022-09-10
50,52,2,49.71,2023-02-04
50,52,3,51.40,2023-01-14
50,52,3,43.97,2023-09-06
50,52,3,41.46,2025-07-08
50,50,5,72.73,2023-08-16
50,50,1,58.35,2024-10-12
50,50,1,96.53,2022-03-23
50,50,1,64.93,2025-07-07
50,50,6,80.74,2022-04-07
50,56,2,94.73,2021-06-22
50,56,3,91.79,2024-02-19
50,56,5,95.51,2023-07-30
50,56,3,70.33,2024-08-19
50,56,6,87.78,2025-07-24
50,86,6,67.88,2021-01-06
50,86,1,41.07,2024-06-14
50,86,6,67.14,2023-01-01
50,86,2,58.30,2022-06-09
50,86,6,65.89,2025-04-30
51,22,5,98.53,2020-11-28
51,22,2,54.55,2024-05-14
51,22,2,43.95,2023-01-08
51,22,3,93.64,2025-01-20
51,22,4,85.50,2021-03-12
51,44,2,54.62,2024-03-08
51,44,6,62.16,2021-02-28
51,44,4,62.19,2024-06-11
51,44,6,60.60,2021-10-05
51,44,6,64.46,2020-12-21
51,90,1,60.58,2024-05-29
51,90,2,54.60,2024-10-02
51,90,5,99.36,2021-01-28
51,90,3,90.40,2025-04-11
51,90,4,56.46,2021-10-05
51,10,4,44.59,2025-08-14
51,10,1,90.13,2025-02-02
51,10,3,56.53,2023-03-30
51,10,1,58.79,2022-05-27
51,10,3,57.29,2020-11-06
52,27,4,95.77,2025-04-24
52,27,3,96.70,2022-02-03
52,27,1,78.39,2022-05-16
52,27,4,99.81,2021-03-28
52,27,4,68.12,2024-07-28
52,71,1,83.07,2025-07-25
52,71,1,85.71,2025-09-02
52,71,1,44.04,2023-10-08
52,71,3,92.72,2020-10-15
52,71,4,46.61,2020-11-27
52,59,4,68.95,2020-11-19
52,59,5,72.33,2021-03-08
52,59,6,62.05,2024-03-16
52,59,6,76.19,2021-11-04
52,59,3,91.42,2024-02-17
52,40,1,67.63,2020-11-19
52,40,3,94.19,2022-05-10
52,40,2,74.29,2021-08-10
52,40,5,89.39,2024-04-04
52,40,2,52.81,2021-11-11
53,74,5,51.30,2023-12-30
53,74,5,44.23,2023-01-15
53,74,4,83.89,2023-07-21
53,74,3,76.00,2022-02-12
53,74,2,69.72,2024-08-24
53,24,2,43.21,2024-10-30
53,24,4,42.84,2021-05-06
53,24,1,82.21,2025-08-23
53,24,6,56.04,2024-02-07
53,24,2,46.45,2022-10-06
53,45,1,72.17,2021-05-18
53,45,6,73.05,2023-06-04
53,45,5,90.13,2024-04-17
53,45,4,42.84,2021-07-01
53,45,1,45.91,2021-11-20
53,34,1,50.75,2022-11-04
53,34,4,48.99,2021-10-19
53,34,5,59.34,2022-04-05
53,34,4,72.24,2025-07-20
53,34,5,42.43,2025-05-29
54,5,5,47.08,2022-04-06
54,5,5,98.72,2021-04-27
54,5,3,42.72,2024-09-07
54,5,5,98.73,2022-04-07
54,5,1,80.53,2024-03-05
54,47,2,44.37,2024-09-20
54,47,1,92.62,2023-07-18
54,47,6,90.34,2022-05-14
54,47,2,69.98,2022-06-06
54,47,5,59.49,2024-10-15
54,27,2,99.73,2025-04-28
54,27,6,95.13,2025-07-11
54,27,5,75.27,2023-05-11
54,27,4,94.59,2024-02-22
54,27,5,76.40,2023-10-13
54,67,3,60.52,2021-11-09
54,67,3,44.28,2024-01-15
54,67,2,76.74,2022-02-25
54,67,4,60.70,2024-01-29
54,67,2,86.09,2021-07-08
55,59,5,49.80,2023-11-22
55,59,6,61.53,2023-01-29
55,59,2,93.31,2021-07-02
55,59,4,89.97,2024-03-24
55,59,1,60.40,2022-01-03
55,39,5,53.31,2025-06-09
55,39,1,46.78,2022-07-04
55,39,2,43.40,2021-10-20
55,39,1,47.86,2023-12-30
55,39,6,58.44,2023-12-29
55,100,4,69.58,2020-11-25
55,100,5,52.98,2025-05-06
55,100,2,98.49,2022-03-05
55,100,3,54.06,2025-04-11
55,100,2,59.54,2021-12-17
55,41,3,59.79,2021-06-13
55,41,6,57.87,2024-11-03
55,41,4,40.85,2023-05-17
55,41,2,99.79,2025-07-30
55,41,4,90.81,2024-01-20
56,35,3,42.98,2023-11-04
56,35,1,97.90,2024-03-08
56,35,3,57.49,2021-10-18
56,35,4,45.13,2024-08-29
56,35,5,95.40,2024-11-18
56,96,1,98.72,2023-01-28
56,96,3,82.21,2022-04-01
56,96,3,41.73,2021-09-02
56,96,6,61.63,2022-04-24
56,96,5,62.20,2025-03-24
56,62,3,97.15,2020-10-06
56,62,6,42.54,2024-11-20
56,62,6,69.84,2025-05-15
56,62,2,58.23,2024-08-30
56,62,6,75.14,2021-04-06
56,54,5,81.12,2023-05-10
56,54,4,95.11,2024-09-08
56,54,4,81.37,2020-12-09
56,54,3,70.22,2021-06-01
56,54,5,40.60,2024-11-13
57,97,1,58.83,2020-11-23
57,97,3,60.99,2024-05-21
57,97,4,81.72,2022-11-07
57,97,2,46.79,2022-12-04
57,97,4,84.36,2024-02-27
57,95,1,42.22,2021-02-02
57,95,1,86.29,2021-05-21
57,95,5,69.10,2022-11-04
57,95,3,56.94,2021-03-08
57,95,4,54.74,2022-06-20
57,41,1,96.62,2021-04-09
57,41,3,75.26,2024-11-09
57,41,6,67.13,2022-11-20
57,41,4,41.44,2024-04-23
57,41,1,40.49,2024-04-26
57,64,4,61.46,2023-11-01
57,64,3,53.94,2021-01-30
57,64,6,92.12,2024-07-10
57,64,6,47.58,2022-08-28
57,64,3,80.61,2023-01-26
58,60,2,40.36,2021-08-20
58,60,1,80.70,2021-01-13
58,60,1,76.58,2023-03-03
58,60,2,46.79,2024-10-16
58,60,1,45.62,2023-01-02
58,71,5,67.06,2025-07-05
58,71,3,71.53,2022-12-02
58,71,3,57.99,2020-10-06
58,71,3,42.37,2023-04-28
58,71,1,56.53,2023-04-15
58,35,6,88.67,2025-06-09
58,35,1,81.56,2021-12-22
58,35,5,88.91,2025-04-29
58,35,5,75.22,2022-04-06
58,35,5,60.95,2021-12-24
58,94,1,90.73,2021-08-20
58,94,3,65.50,2023-06-19
58,94,6,87.92,2024-09-15
58,94,6,83.83,2025-05-19
58,94,6,95.52,2024-06-20
59,67,5,70.25,2023-03-21
59,67,5,54.58,2024-04-27
59,67,2,88.53,2024-04-10
59,67,1,53.19,2022-08-17
59,67,2,86.97,2023-06-09
59,35,2,66.43,2023-10-13
59,35,2,87.22,2023-01-06
59,35,4,93.89,2023-08-13
59,35,3,61.70,2022-05-10
59,35,4,85.43,2024-09-01
59,1,3,92.72,2025-08-16
59,1,3,93.73,2022-06-29
59,1,3,61.46,2022-07-25
59,1,2,85.62,2022-11-01
59,1,1,54.64,2021-08-23
59,2,4,86.41,2023-06-12
59,2,5,56.29,2023-09-26
59,2,4,75.77,2023-12-01
59,2,6,60.00,2023-07-21
59,2,2,83.50,2021-10-30
60,22,2,90.92,2023-01-02
60,22,5,72.74,2023-05-21
60,22,2,46.74,2022-08-07
60,22,3,78.77,2025-04-19
60,22,2,90.71,2024-11-12
60,42,4,75.39,2024-11-14
60,42,2,76.61,2025-04-07
60,42,6,48.52,2025-05-02
60,42,1,58.68,2025-06-20
60,42,4,97.69,2021-03-06
60,81,2,60.95,2023-09-29
60,81,1,88.81,2020-11-22
60,81,3,94.61,2022-08-05
60,81,5,70.73,2021-07-09
60,81,6,78.95,2022-02-15
60,67,5,85.99,2023-08-10
60,67,1,47.07,2024-04-22
60,67,3,99.35,2021-10-18
60,67,6,97.62,2021-04-15
60,67,4,40.07,2022-10-25
61,79,2,41.01,2024-11-20
61,79,6,65.99,2021-04-10
61,79,4,63.79,2021-05-01
61,79,1,73.41,2025-02-21
61,79,4,45.59,2023-05-02
61,83,4,62.30,2023-06-04
61,83,5,90.02,2022-09-06
61,83,1,52.16,2025-06-07
61,83,6,90.42,2025-08-27
61,83,1,42.90,2020-12-06
61,31,1,50.41,2020-09-28
61,31,1,58.42,2021-05-14
61,31,5,81.05,2021-01-13
61,31,1,90.62,2025-01-30
61,31,3,57.42,2025-01-12
61,17,6,47.51,2022-05-24
61,17,2,82.20,2025-03-12
61,17,6,95.80,2023-06-15
61,17,5,90.36,2024-06-01
61,17,4,80.16,2024-09-06
62,38,6,57.30,2021-12-06
62,38,6,49.89,2023-10-29
62,38,4,78.92,2024-07-04
62,38,4,87.96,2024-04-14
62,38,2,89.90,2021-07-29
62,22,5,85.98,2024-08-04
62,22,2,90.68,2023-12-05
62,22,1,72.92,2025-08-22
62,22,6,85.24,2025-01-24
62,22,1,69.88,2023-12-14
62,30,1,79.79,2024-12-31
62,30,2,76.91,2025-05-07
62,30,2,71.55,2023-01-21
62,30,4,80.21,2022-12-27
62,30,2,59.33,2023-03-15
62,71,5,78.53,2021-08-22
62,71,5,55.16,2025-06-10
62,71,5,60.88,2022-07-30
62,71,5,86.04,2025-06-28
62,71,5,71.40,2024-09-15
63,68,4,61.94,2022-11-13
63,68,3,55.39,2021-11-21
63,68,5,95.44,2021-09-27
63,68,6,97.58,2023-11-28
63,68,1,89.91,2022-11-15
63,70,3,85.50,2022-04-08
63,70,4,81.41,2020-12-05
63,70,4,78.41,2022-12-05
63,70,2,69.20,2024-08-06
63,70,5,75.76,2022-04-12
63,91,1,83.88,2024-02-14
63,91,3,57.85,2021-08-15
63,91,3,67.77,2021-08-06
63,91,1,98.33,2024-02-20
63,91,6,44.68,2023-01-06
63,2,2,62.19,2025-01-26
63,2,1,59.95,2023-09-01
63,2,1,64.34,2021-03-07
63,2,3,87.33,2022-02-02
63,2,4,48.85,2025-04-18
64,76,4,88.00,2021-01-13
64,76,4,63.68,2021-01-10
64,76,2,60.46,2023-09-15
64,76,4,52.73,2024-06-04
64,76,1,73.88,2024-01-28
64,92,2,50.88,2024-10-14
64,92,1,78.62,2021-05-21
64,92,6,91.93,2021-01-26
64,92,6,70.06,2021-12-30
64,92,5,62.15,2023-03-18
64,30,3,81.49,2024-10-05
64,30,1,92.69,2024-10-21
64,30,1,99.52,2021-01-11
64,30,3,83.41,2022-05-14
64,30,4,80.96,2022-11-02
64,93,4,64.39,2021-02-04
64,93,5,63.47,2021-08-24
64,93,2,71.66,2023-09-30
64,93,5,46.06,2023-09-22
64,93,5,56.80,2023-10-25
65,96,1,41.33,2024-03-01
65,96,1,72.07,2023-08-19
65,96,2,57.71,2022-08-21
65,96,6,63.09,2021-02-24
65,96,4,87.64,2023-02-06
65,4,6,46.60,2023-04-22
65,4,6,53.38,2020-10-09
65,4,5,80.41,2021-12-01
65,4,6,54.23,2024-02-14
65,4,5,58.28,2021-11-01
65,18,1,56.50,2023-05-18
65,18,5,85.47,2023-05-31
65,18,6,96.32,2024-07-17
65,18,1,44.88,2023-03-30
65,18,3,87.29,2024-08-14
65,85,3,49.21,2021-02-23
65,85,4,59.57,2025-01-02
65,85,5,41.55,2022-01-25
65,85,6,54.28,2021-06-04
65,85,4,81.94,2025-05-18
66,12,5,61.96,2021-09-21
66,12,5,85.60,2025-07-31
66,12,1,52.68,2021-12-10
66,12,5,81.85,2024-04-24
66,12,3,54.04,2023-11-27
66,7,6,50.09,2025-06-14
66,7,2,84.52,2025-02-04
66,7,6,71.14,2023-04-22
66,7,1,55.19,2025-02-26
66,7,1,64.06,2020-09-12
66,88,3,96.11,2024-07-31
66,88,1,76.95,2025-02-21
66,88,3,49.70,2024-12-09
66,88,2,74.57,2024-04-19
66,88,5,73.01,2025-09-07
66,31,5,57.44,2021-04-03
66,31,2,67.97,2024-06-30
66,31,2,76.78,2023-03-22
66,31,5,58.06,2021-10-25
66,31,4,85.97,2022-11-24
67,29,6,62.84,2023-09-23
67,29,5,47.90,2022-01-05
67,29,6,76.49,2025-04-07
67,29,1,94.62,2025-04-22
67,29,3,93.52,2023-07-05
67,46,4,77.65,2020-10-17
67,46,4,83.71,2024-12-02
67,46,6,52.24,2021-12-24
67,46,6,83.54,2023-07-23
67,46,3,62.56,2024-02-21
67,21,3,61.55,2020-10-09
67,21,1,89.66,2024-09-16
67,21,3,82.25,2024-08-08
67,21,3,43.36,2024-06-18
67,21,2,76.92,2025-01-05
67,25,3,92.81,2021-09-10
67,25,1,53.51,2023-07-23
67,25,6,87.36,2024-08-05
67,25,2,82.41,2022-05-05
67,25,1,48.01,2024-08-25
68,97,3,99.22,2022-03-16
68,97,1,87.32,2023-07-05
68,97,2,87.40,2021-05-27
68,97,5,55.29,2024-10-08
68,97,4,40.24,2022-07-23
68,85,1,97.45,2025-03-11
68,85,1,76.78,2020-12-17
68,85,6,85.69,2024-09-03
68,85,4,96.78,2022-11-14
68,85,1,67.92,2021-01-09
68,66,1,60.97,2023-03-18
68,66,2,85.06,2024-12-18
68,66,3,61.75,2024-04-11
68,66,1,81.13,2024-03-02
68,66,5,79.40,2024-03-01
68,48,6,91.60,2024-09-26
68,48,1,78.88,2022-10-08
68,48,2,69.08,2020-10-23
68,48,2,81.61,2020-10-30
68,48,4,49.19,2023-01-22
69,92,5,96.31,2025-01-09
69,92,6,94.97,2021-06-03
69,92,6,53.75,2025-03-29
69,92,3,63.80,2024-08-08
69,92,2,43.31,2021-06-21
69,81,4,87.90,2021-11-11
69,81,6,99.26,2020-12-06
69,81,4,45.18,2022-09-16
69,81,6,55.55,2020-09-27
69,81,3,97.55,2023-11-26
69,86,3,63.81,2021-03-19
69,86,2,54.90,2024-09-02
69,86,1,84.87,2020-11-29
69,86,3,53.54,2025-05-15
69,86,5,61.30,2022-04-30
69,37,6,67.04,2023-11-14
69,37,1,61.28,2021-10-08
69,37,2,51.88,2022-01-14
69,37,5,86.06,2023-05-31
69,37,1,53.42,2024-02-25
70,11,2,61.21,2023-11-22
70,11,6,93.35,2022-07-19
70,11,2,75.77,2022-05-21
70,11,6,71.07,2021-11-14
70,11,1,84.33,2021-07-24
70,75,1,78.53,2021-01-28
70,75,4,57.56,2021-10-06
70,75,1,75.88,2022-11-12
70,75,4,64.00,2021-11-28
70,75,3,49.74,2022-05-12
70,24,5,87.18,2024-09-29
70,24,1,49.40,2022-11-27
70,24,1,81.93,2024-09-26
70,24,1,57.66,2024-05-06
70,24,1,90.78,2024-05-09
70,48,5,78.69,2023-08-27
70,48,3,46.55,2023-10-18
70,48,6,98.97,2021-12-13
70,48,2,98.73,2025-05-28
70,48,5,64.55,2023-10-26
71,47,6,44.38,2021-06-24
71,47,6,96.91,2024-09-10
71,47,5,96.00,2025-02-19
71,47,4,66.37,2022-04-16
71,47,6,72.89,2022-11-13
71,62,6,67.04,2021-07-08
71,62,2,69.41,2022-07-07
71,62,4,56.81,2023-02-24
71,62,2,48.89,2023-09-27
71,62,5,97.88,2022-08-31
71,88,4,69.00,2022-04-21
71,88,6,51.34,2024-03-02
71,88,1,40.70,2024-07-23
71,88,1,43.65,2022-08-19
71,88,2,76.81,2022-06-24
71,31,3,41.50,2022-12-30
71,31,3,91.67,2021-06-11
71,31,5,57.74,2023-05-09
71,31,2,94.33,2021-05-18
71,31,2,77.59,2023-05-26
72,81,4,63.12,2025-03-18
72,81,1,90.58,2023-07-18
72,81,2,90.61,2022-05-28
72,81,1,69.43,2021-02-12
72,81,1,59.64,2022-08-03
72,85,4,41.44,2024-05-02
72,85,4,48.69,2020-11-24
72,85,6,92.23,2024-04-20
72,85,1,70.84,2025-08-25
72,85,6,85.83,2021-06-27
72,55,2,79.09,2024-04-07
72,55,4,58.25,2021-10-05
72,55,2,79.61,2025-07-19
72,55,4,44.47,2024-06-28
72,55,2,94.63,2025-02-08
72,2,6,42.91,2025-01-26
72,2,1,93.47,2025-08-25
72,2,6,57.68,2024-06-14
72,2,3,42.41,2021-01-15
72,2,4,44.43,2025-02-14
73,4,5,84.72,2021-11-01
73,4,6,59.99,2022-07-08
73,4,5,80.28,2020-10-24
73,4,4,84.21,2022-08-29
73,4,1,71.86,2023-02-22
73,25,3,51.29,2024-07-27
73,25,4,65.14,2023-08-16
73,25,6,54.63,2023-03-25
73,25,6,70.88,2021-01-20
73,25,2,72.47,2023-01-16
73,22,2,49.18,2022-01-25
73,22,5,67.59,2021-07-31
73,22,4,61.62,2022-06-28
73,22,3,57.12,2025-05-03
73,22,6,62.83,2022-07-28
73,45,4,67.44,2025-07-15
73,45,6,83.01,2022-12-14
73,45,4,67.51,2025-02-26
73,45,6,80.60,2022-10-19
73,45,4,68.04,2022-07-04
74,37,3,86.52,2020-10-21
74,37,3,55.51,2023-08-09
74,37,6,77.37,2021-03-12
74,37,1,98.44,2021-02-24
74,37,6,41.03,2023-01-30
74,73,4,41.33,2024-08-12
74,73,1,65.13,2025-05-16
74,73,4,89.26,2024-07-10
74,73,5,67.02,2020-10-29
74,73,5,58.81,2025-06-28
74,51,1,98.53,2022-01-30
74,51,3,94.99,2021-02-16
74,51,2,43.05,2022-11-17
74,51,4,85.58,2021-08-31
74,51,4,80.79,2023-10-28
74,45,4,50.66,2023-03-25
74,45,3,74.12,2022-06-20
74,45,4,99.90,2021-06-22
74,45,5,87.61,2023-06-15
74,45,6,53.81,2022-07-01
75,10,1,40.95,2023-11-09
75,10,1,60.51,2023-09-19
75,10,4,71.33,2023-03-16
75,10,4,67.69,2021-04-28
75,10,6,57.07,2023-10-01
75,34,3,71.03,2020-09-20
75,34,4,88.84,2023-12-27
75,34,2,90.34,2023-04-20
75,34,2,63.63,2021-04-08
75,34,1,77.66,2023-12-10
75,95,1,67.63,2021-06-19
75,95,2,61.92,2023-08-15
75,95,5,75.79,2021-12-02
75,95,1,72.61,2024-10-04
75,95,6,42.06,2022-04-12
75,41,6,40.78,2024-10-14
75,41,5,64.47,2020-10-08
75,41,3,62.24,2025-02-18
75,41,3,88.40,2025-08-18
75,41,5,51.47,2022-08-26
76,22,2,84.19,2021-02-23
76,22,4,67.67,2022-05-09
76,22,2,41.30,2021-01-31
76,22,5,67.40,2025-06-08
76,22,2,64.72,2023-02-11
76,44,6,99.63,2024-06-19
76,44,3,51.70,2020-10-02
76,44,5,53.85,2020-10-25
76,44,4,76.30,2024-07-12
76,44,1,77.55,2025-01-06
76,16,3,58.18,2024-02-05
76,16,3,75.58,2023-01-30
76,16,3,51.07,2024-05-17
76,16,1,54.35,2023-08-16
76,16,2,57.74,2021-01-11
76,36,1,67.82,2020-09-18
76,36,5,75.67,2022-01-23
76,36,2,84.12,2020-11-02
76,36,1,45.79,2023-11-17
76,36,3,92.68,2024-10-06
77,95,6,56.91,2022-08-01
77,95,2,98.62,2024-04-14
77,95,6,82.39,2020-09-27
77,95,2,77.80,2020-11-21
77,95,1,41.50,2021-04-02
77,58,3,76.62,2022-09-07
77,58,3,69.73,2021-03-16
77,58,4,92.84,2024-11-09
77,58,4,96.93,2024-06-20
77,58,3,48.61,2024-02-06
77,83,6,80.54,2023-04-24
77,83,6,55.71,2024-12-05
77,83,4,86.30,2023-07-24
77,83,2,70.26,2024-08-30
77,83,6,77.00,2023-03-03
77,66,4,40.56,2022-04-10
77,66,1,55.37,2025-06-13
77,66,4,99.90,2021-06-27
77,66,1,69.63,2021-08-10
77,66,4,48.30,2022-05-08
78,31,6,62.46,2021-11-18
78,31,2,87.91,2024-12-11
78,31,4,93.24,2023-03-10
78,31,6,86.52,2021-05-21
78,31,5,45.34,2024-06-29
78,89,6,73.41,2023-10-11
78,89,3,78.08,2024-10-05
78,89,3,95.13,2025-04-02
78,89,1,90.86,2025-04-20
78,89,6,81.42,2023-08-15
78,87,4,97.00,2021-12-08
78,87,4,77.68,2023-10-29
78,87,1,87.39,2020-11-05
78,87,5,80.93,2021-02-17
78,87,4,45.79,2025-06-03
78,42,3,67.30,2025-05-19
78,42,1,95.07,2020-12-30
78,42,5,63.77,2020-11-13
78,42,6,78.40,2024-11-29
78,42,5,40.69,2024-10-12
79,19,6,68.82,2023-09-13
79,19,1,79.45,2024-09-13
79,19,3,67.79,2025-01-04
79,19,5,77.63,2024-11-11
79,19,1,43.84,2025-03-28
79,72,3,93.88,2022-07-22
79,72,2,99.46,2021-02-07
79,72,5,91.00,2022-09-04
79,72,2,56.93,2022-12-11
79,72,5,82.07,2023-06-06
79,82,3,47.14,2023-01-12
79,82,3,55.52,2021-04-11
79,82,6,68.99,2021-08-08
79,82,3,40.24,2023-02-09
79,82,2,94.44,2025-08-15
79,27,5,46.94,2020-10-12
79,27,6,80.55,2025-08-09
79,27,3,76.86,2022-06-22
79,27,2,47.23,2024-11-25
79,27,1,74.88,2023-09-05
80,52,3,65.93,2025-03-25
80,52,5,81.90,2023-04-23
80,52,1,87.00,2021-03-23
80,52,5,65.03,2021-01-27
80,52,3,94.96,2021-12-13
80,5,2,42.63,2023-01-06
80,5,1,98.83,2025-01-12
80,5,5,53.83,2025-01-20
80,5,2,49.62,2021-06-27
80,5,4,95.02,2024-04-23
80,40,4,79.84,2021-01-10
80,40,6,44.19,2024-10-22
80,40,2,70.44,2020-11-09
80,40,2,41.14,2024-03-18
80,40,1,52.15,2023-08-23
80,47,5,69.67,2022-07-30
80,47,4,95.13,2020-11-01
80,47,3,99.48,2022-10-24
80,47,1,49.26,2021-01-08
80,47,6,43.50,2024-01-08
81,55,5,95.82,2023-10-21
81,55,1,94.24,2023-08-18
81,55,2,56.92,2023-11-13
81,55,4,40.03,2021-11-16
81,55,4,55.24,2023-02-26
81,6,5,75.26,2023-05-10
81,6,3,61.84,2021-09-28
81,6,1,81.88,2021-04-08
81,6,5,44.85,2025-08-25
81,6,6,61.82,2024-05-06
81,72,2,87.90,2025-01-26
81,72,5,68.37,2025-02-19
81,72,5,69.16,2021-06-08
81,72,2,79.77,2022-06-08
81,72,4,41.74,2024-03-13
81,43,1,41.29,2024-11-28
81,43,6,76.94,2025-02-12
81,43,3,63.99,2021-06-02
81,43,3,42.69,2023-12-23
81,43,6,55.49,2022-05-08
82,90,5,97.48,2022-08-09
82,90,4,88.90,2025-07-08
82,90,2,47.52,2023-05-13
82,90,6,82.82,2023-06-28
82,90,2,41.19,2022-02-16
82,36,5,68.56,2024-08-20
82,36,3,77.03,2021-05-18
82,36,1,58.75,2025-05-15
82,36,6,90.14,2023-05-31
82,36,2,90.57,2021-11-14
82,62,5,43.24,2022-04-06
82,62,3,76.48,2021-07-02
82,62,3,62.25,2023-01-20
82,62,4,41.69,2022-01-29
82,62,2,44.69,2022-06-05
82,58,5,78.93,2023-04-26
82,58,5,72.12,2020-12-22
82,58,2,92.28,2021-04-12
82,58,2,94.28,2023-01-19
82,58,4,69.73,2021-07-25
