id_estudiante,fecha,total
654,2021-04-15,2.50
1376,2023-09-24,450.00
2091,2024-02-06,950.00
81,2025-06-16,550.00
3387,2023-06-11,982.50
1218,2025-08-25,2535.00
1497,2025-08-30,2116.00
3850,2025-08-13,500.00
4538,2022-05-13,2.50
4200,2024-11-28,902.50
1536,2023-06-01,683.00
3329,2025-06-23,1668.00
3131,2022-09-26,1285.00
1799,2021-07-24,590.00
1396,2024-04-15,806.00
4401,2021-04-26,200.00
3491,2025-01-11,1550.00
542,2021-12-04,1066.00
1246,2022-10-08,929.00
1926,2021-02-11,435.00
4489,2025-06-22,250.00
1013,2022-08-05,648.00
3164,2021-08-11,300.00
2081,2022-06-24,1065.00
1638,2023-03-09,1065.00
4967,2024-09-30,1685.00
2392,2020-11-13,712.50
230,2022-08-25,1510.00
3738,2022-11-22,985.00
3311,2025-01-26,1025.00
3347,2021-08-29,1310.00
4630,2025-08-02,189.00
1921,2020-09-27,50.00
3104,2023-07-31,1365.00
1079,2021-04-07,232.50
3738,2022-01-09,368.00
2301,2022-07-12,1660.00
4224,2023-06-15,1215.00
3215,2023-02-10,200.00
3812,2022-08-15,899.00
3569,2022-04-01,551.00
4495,2023-11-12,628.00
441,2020-12-25,260.00
2200,2023-11-24,208.00
1383,2023-09-25,551.00
2404,2024-01-28,691.00
3033,2022-09-07,1090.00
1683,2023-04-30,850.00
3790,2021-09-21,8.00
2616,2022-04-18,755.00
1619,2021-09-17,975.00
811,2022-06-28,13.50
4243,2021-08-22,75.00
3591,2023-03-07,727.50
102,2022-04-14,625.00
2145,2022-05-26,760.50
3101,2025-08-02,479.00
3903,2023-09-20,426.00
3091,2024-01-12,898.00
463,2024-11-09,390.00
3630,2022-05-01,485.00
2212,2022-08-26,1415.00
1928,2024-01-01,499.00
3298,2024-09-17,50.00
3354,2024-10-10,225.00
1338,2025-03-06,473.50
1062,2020-10-31,9.00
4470,2025-01-27,227.50
1874,2022-11-21,901.00
499,2024-11-13,2305.00
3409,2024-02-09,1125.00
4327,2021-02-07,1410.00
596,2020-10-12,667.00
3651,2022-10-21,565.00
3282,2023-06-25,1475.00
2299,2023-05-13,16.00
2759,2021-12-15,786.00
3791,2022-05-06,655.00
3977,2020-10-20,217.00
4058,2022-12-01,267.50
1414,2024-02-13,683.00
4804,2023-07-06,1033.00
3424,2025-07-26,125.00
1498,2023-01-16,960.00
3364,2020-10-24,750.00
1649,2024-10-10,100.00
1944,2024-08-24,970.00
2007,2025-01-28,386.00
2480,2022-01-06,300.00
872,2024-08-13,750.00
2437,2023-09-25,8.00
276,2023-08-05,1200.00
1181,2021-04-25,1660.00
982,2025-04-04,916.00
4799,2024-03-25,247.50
2869,2024-07-15,130.00
1151,2022-01-03,684.00
4097,2021-07-04,500.00
4181,2024-03-17,3.00
3911,2020-10-17,1047.50
2969,2024-04-17,625.00
3852,2020-09-29,34.00
879,2023-10-16,530.00
2567,2022-02-24,475.00
315,2023-08-11,1009.00
275,2021-08-05,1415.00
2146,2022-10-21,1050.00
4945,2023-04-05,783.00
1178,2024-08-14,368.00
1241,2025-06-23,1290.00
2047,2022-10-02,515.00
3643,2025-06-25,360.00
1783,2022-06-28,505.00
3934,2023-07-25,1055.50
2636,2023-06-07,765.00
216,2021-08-09,1058.00
2933,2025-02-24,250.00
1757,2024-10-01,565.00
2007,2021-09-03,1075.00
3327,2021-10-17,460.00
1390,2023-01-07,1418.00
3044,2022-01-08,870.00
324,2021-05-18,238.00
4350,2022-07-10,420.00
4211,2021-02-18,300.00
3108,2023-12-13,200.00
3738,2022-03-05,1089.00
862,2024-02-26,802.50
231,2022-12-06,700.00
4278,2024-03-05,130.00
4654,2022-09-03,86.00
479,2025-01-06,130.00
4507,2021-10-19,1524.00
3729,2024-12-13,1065.00
4397,2024-11-09,815.00
1380,2022-01-11,225.00
1627,2025-01-16,950.00
2115,2023-11-23,375.00
3495,2021-11-30,362.50
4486,2023-10-15,188.00
1713,2022-03-18,157.00
3311,2023-01-26,8.00
1302,2021-11-09,800.00
1368,2023-03-05,545.00
4347,2022-06-25,366.00
1629,2022-09-26,417.50
3810,2025-03-26,1615.00
3529,2020-12-29,390.00
1414,2024-07-27,1277.50
4832,2020-10-25,540.00
3241,2021-11-19,705.00
533,2023-11-09,675.00
994,2021-10-01,734.00
2498,2023-11-22,6.00
4568,2023-10-19,700.00
4178,2023-10-10,960.00
950,2022-06-22,200.00
4936,2025-08-20,6.00
3227,2021-08-22,390.00
918,2022-02-07,557.50
1802,2021-03-27,915.00
4179,2024-04-01,910.00
2419,2021-07-24,220.00
1831,2021-09-30,127.50
4783,2024-11-06,435.00
4413,2022-12-11,359.00
1076,2021-05-22,808.00
4592,2023-07-18,650.00
2325,2021-01-27,1940.00
2376,2023-04-07,215.00
409,2022-02-21,1628.00
2079,2023-12-23,880.00
921,2025-08-24,1025.00
3494,2021-12-19,100.00
4799,2024-04-23,390.00
4866,2023-08-18,502.50
3900,2022-03-22,30.00
3885,2024-07-27,1530.00
453,2023-04-29,360.00
1021,2022-09-02,1215.00
1598,2023-03-01,6.00
4205,2022-01-09,200.00
3248,2022-02-26,350.00
3089,2025-08-15,375.00
4912,2025-02-12,3.00
75,2022-08-08,1100.00
1079,2025-02-09,765.00
771,2024-12-01,800.00
3979,2023-10-07,130.00
1531,2022-04-25,7.50
493,2024-08-28,635.00
1196,2025-04-24,375.00
4507,2021-06-16,435.00
2286,2024-03-18,16.00
1172,2022-01-13,6.00
4275,2023-03-30,716.50
2743,2025-03-04,750.00
1276,2023-01-15,91.00
3940,2023-10-11,688.50
678,2021-03-27,800.00
1405,2024-08-20,5.00
3134,2022-08-19,3.00
4862,2023-04-21,1050.00
4096,2023-11-05,472.00
2576,2023-06-11,300.00
4185,2021-04-03,50.00
1064,2024-02-14,1175.00
1818,2023-06-06,256.00
836,2023-12-07,24.00
2949,2021-01-28,2.50
2761,2024-08-29,450.00
817,2025-07-19,249.00
659,2023-09-18,24.00
830,2024-10-29,378.00
4109,2022-07-18,305.00
4335,2025-03-19,884.00
187,2022-01-11,883.00
4892,2024-12-01,1068.00
4146,2022-10-20,654.00
2008,2022-10-20,100.00
3658,2022-10-21,1050.00
3629,2025-08-26,200.00
3705,2023-11-02,374.00
3191,2021-10-24,16.00
759,2024-11-06,144.00
3165,2022-01-07,60.50
1848,2020-12-13,1250.00
4465,2024-03-17,1006.00
2123,2022-12-20,1390.00
1232,2021-04-27,108.00
2546,2024-11-12,25.00
2559,2022-03-02,240.00
2376,2023-02-03,23.50
2233,2020-12-31,615.00
4666,2024-07-22,8.00
4304,2021-07-22,603.50
3837,2022-05-04,1900.00
2231,2021-03-03,702.50
2913,2022-08-03,508.50
1467,2024-07-11,820.00
1036,2022-09-23,993.00
2469,2022-12-06,492.50
199,2024-01-13,580.00
4616,2024-05-31,398.00
276,2023-05-10,300.00
2313,2022-03-28,470.00
3858,2021-07-12,163.00
2769,2021-06-06,8.00
1395,2024-08-28,925.00
3425,2022-09-23,1281.00
3328,2022-10-07,624.00
3218,2025-01-29,360.00
251,2023-05-19,600.00
4251,2023-01-23,1015.00
2758,2022-06-20,5.00
2733,2022-12-06,260.00
4020,2023-02-23,1300.00
1263,2024-12-23,375.00
1412,2025-01-24,510.00
1519,2021-09-07,440.00
3281,2024-12-01,1400.00
16,2023-04-15,1300.00
2615,2021-02-22,1310.00
3606,2022-06-01,111.00
261,2023-08-27,600.00
27,2024-05-08,1220.00
3373,2022-11-28,590.00
420,2025-02-01,450.00
566,2021-04-10,390.00
2774,2023-04-05,508.00
240,2024-08-18,499.00
4753,2024-06-06,1190.00
1872,2022-11-01,388.00
3196,2021-05-30,280.00
4643,2023-04-06,1395.00
3910,2022-05-26,250.00
3160,2022-05-17,1725.00
2846,2024-06-21,562.50
4561,2022-09-19,780.00
416,2020-12-06,308.00
1767,2024-07-19,560.00
4048,2021-07-04,635.00
4390,2021-08-12,391.00
2541,2025-04-23,500.00
3256,2023-12-08,700.00
1203,2024-01-13,586.00
4739,2021-04-25,25.00
2212,2022-01-17,786.00
274,2021-02-09,250.00
3150,2025-02-16,856.50
4892,2025-02-10,892.50
1801,2025-04-21,65.00
2316,2024-12-21,480.50
4878,2023-03-04,137.50
4704,2024-07-05,575.00
1376,2024-07-07,16.00
1081,2024-12-18,1610.00
1836,2023-06-18,1120.00
3891,2021-03-21,16.00
801,2025-01-16,589.00
706,2023-01-05,736.00
2952,2023-10-19,699.00
904,2021-06-23,115.00
4930,2025-01-20,220.00
1453,2022-06-04,142.50
1982,2022-05-11,980.00
2303,2021-01-19,964.00
3591,2025-02-17,2056.00
451,2021-01-30,450.00
1906,2023-12-09,247.50
1594,2020-12-13,800.00
2321,2024-04-10,811.00
3841,2024-05-24,375.00
3151,2023-03-23,501.00
45,2025-02-22,200.00
3757,2023-04-16,820.00
4561,2022-09-06,180.00
1609,2024-02-12,548.00
4325,2023-03-05,700.00
4467,2021-08-08,1269.00
506,2022-06-22,100.00
827,2024-12-16,393.00
2784,2024-10-23,600.00
4555,2025-08-31,370.00
3001,2023-11-24,726.00
3154,2024-09-19,250.00
743,2020-12-10,940.00
89,2021-10-16,678.00
4730,2025-01-24,855.00
2135,2023-10-27,840.00
2220,2025-02-10,1231.00
3324,2020-11-14,540.00
3114,2023-10-10,2.50
4673,2025-06-15,390.00
3286,2024-03-10,1054.00
3840,2024-10-02,700.00
2475,2024-07-01,292.00
1476,2021-07-28,406.00
2922,2024-08-09,1215.00
2337,2020-11-25,5.50
4235,2025-09-01,856.00
1061,2023-02-20,360.00
2068,2022-02-14,1480.00
4860,2022-11-20,500.00
1758,2021-10-26,233.00
1763,2025-01-13,250.00
3121,2024-11-02,2060.00
2593,2025-07-21,1091.00
1197,2025-03-19,322.00
3527,2024-12-28,650.00
177,2024-12-07,634.00
2059,2025-05-03,208.00
1828,2020-10-02,575.00
2097,2023-02-26,1050.00
41,2024-09-29,1640.00
1106,2020-12-12,1215.00
1874,2024-10-27,200.00
953,2022-11-17,639.00
69,2023-12-23,7.50
4812,2021-02-23,545.00
983,2022-04-04,300.00
4876,2022-02-12,987.50
1963,2021-05-19,540.00
3730,2021-02-01,210.50
850,2021-05-18,826.00
397,2024-05-18,582.50
4721,2024-01-20,675.00
4656,2021-07-19,125.00
2187,2022-04-11,275.00
2284,2021-10-13,955.00
3374,2023-02-17,709.00
1909,2024-06-19,425.00
4178,2024-05-27,424.00
4464,2023-04-06,898.00
377,2022-07-21,370.00
4873,2023-11-20,1625.00
432,2021-07-02,1075.00
3842,2021-06-19,675.00
2535,2023-11-20,1425.00
4442,2024-08-27,540.00
1999,2020-12-26,960.00
3508,2020-12-29,525.00
3968,2022-08-26,875.00
3133,2020-09-17,200.00
144,2023-09-29,158.00
1198,2022-07-02,625.00
2144,2025-05-16,675.00
1925,2024-04-11,1455.00
3407,2022-11-08,524.00
846,2023-03-29,1656.00
1494,2024-11-18,75.00
3142,2023-09-24,748.50
4812,2023-05-21,9.00
2728,2024-08-17,757.50
4856,2025-08-16,1250.00
1992,2023-10-19,2100.00
1750,2021-06-14,250.00
1142,2022-04-01,1069.00
4941,2025-04-28,624.00
3437,2025-08-10,1035.00
1153,2021-03-12,660.00
1140,2024-08-27,361.50
471,2024-12-19,388.00
48,2023-08-16,1180.00
1393,2022-06-17,766.00
2952,2022-12-14,750.00
3694,2023-12-27,375.00
1236,2023-08-27,130.00
2936,2024-01-26,740.00
1057,2024-09-07,50.00
1571,2022-11-04,360.00
3326,2024-04-22,836.00
807,2021-01-03,965.00
4291,2022-11-22,1185.00
1339,2021-12-12,76.50
3270,2022-12-28,492.00
755,2023-09-26,735.00
2772,2023-01-28,860.00
4643,2024-05-03,9.00
1617,2022-07-14,237.50
1791,2023-07-27,1050.00
4361,2021-11-13,9.00
1761,2024-12-12,675.00
4460,2021-04-28,386.50
3229,2025-06-24,675.00
2447,2024-12-25,930.00
4262,2023-06-01,707.50
595,2023-12-31,275.00
560,2024-01-19,360.00
4579,2024-10-06,107.50
1698,2023-05-11,750.00
4662,2024-02-16,103.00
2094,2022-09-18,860.00
4858,2022-10-15,375.00
2823,2025-02-21,225.00
3776,2022-05-08,1008.00
1447,2021-04-20,24.00
3367,2021-02-11,884.00
4568,2023-03-07,365.00
1112,2022-06-04,975.00
1745,2021-08-08,13.00
2258,2024-12-23,100.00
2537,2023-12-30,247.50
2991,2020-11-25,131.00
3608,2021-11-30,456.00
3684,2022-09-24,99.00
4525,2023-01-31,805.00
1017,2024-02-07,1603.00
2611,2024-06-27,750.00
2567,2024-10-12,955.00
207,2023-11-02,810.00
531,2021-04-20,1048.00
2002,2024-02-23,208.00
1208,2025-08-24,30.00
1068,2021-07-17,747.50
3484,2023-04-05,450.00
4661,2023-01-02,140.00
4160,2020-12-13,50.00
3430,2021-11-11,190.00
4177,2021-10-18,700.00
2040,2021-12-01,750.00
1077,2023-02-25,750.00
3883,2022-01-05,853.00
3862,2025-01-10,406.00
1885,2022-08-22,1040.00
2147,2021-05-28,840.00
4614,2020-11-04,357.50
4377,2023-08-29,725.00
1858,2023-04-07,130.00
175,2022-05-24,57.00
4881,2021-11-15,570.00
1161,2021-04-20,250.00
3717,2024-10-28,435.00
2739,2022-12-13,1300.00
1959,2024-05-03,160.00
3024,2023-08-09,7.50
10,2025-05-20,6.00
4826,2023-07-25,25.00
159,2021-05-31,56.00
653,2025-07-19,665.00
1416,2023-03-07,141.00
246,2022-11-30,1024.00
902,2020-10-02,1298.00
1078,2023-07-19,500.00
4176,2021-05-11,132.50
4584,2020-11-28,24.00
2869,2022-05-10,250.00
4612,2022-04-17,1531.00
3021,2021-06-01,948.00
4450,2024-06-16,120.00
1007,2023-10-22,225.00
504,2023-07-25,24.00
4090,2024-08-20,737.50
2631,2021-01-07,706.00
2021,2025-08-24,419.00
2456,2023-10-01,376.00
757,2022-05-22,84.00
4810,2023-03-17,25.00
1028,2025-07-20,1200.00
1324,2022-08-02,590.00
674,2024-08-02,120.00
2693,2023-07-30,1839.00
2256,2022-01-11,253.00
2826,2024-02-24,700.00
1899,2024-03-22,1396.00
59,2023-08-11,9.00
1258,2024-02-27,1227.50
347,2021-04-04,933.00
3163,2025-02-04,19.00
1879,2025-04-14,225.00
563,2020-12-17,5.00
1670,2020-09-25,240.00
1605,2024-11-10,730.00
2538,2022-07-05,779.00
3278,2025-01-12,547.50
3465,2025-05-09,260.00
643,2024-10-10,915.00
3812,2023-10-27,240.00
1893,2024-05-19,305.00
4816,2024-05-17,625.00
4578,2023-01-14,700.00
1122,2024-05-03,200.00
1963,2022-09-02,1535.00
2507,2024-10-22,667.50
2031,2021-04-26,250.00
4047,2024-11-06,324.00
1757,2021-01-21,875.00
3085,2025-08-07,780.00
1681,2024-08-29,513.00
2079,2024-01-26,600.00
1695,2024-04-23,2080.00
4118,2022-11-18,118.50
1177,2025-01-23,376.00
4212,2024-11-27,483.00
47,2025-08-14,146.00
2124,2022-07-04,1707.50
4671,2021-06-20,66.00
319,2022-04-07,775.00
4902,2024-08-15,6.00
69,2023-10-16,397.50
1903,2021-11-10,1005.00
1288,2021-07-26,1090.00
2726,2021-10-10,750.00
83,2022-12-28,1400.00
1490,2022-12-06,125.00
411,2023-01-06,75.00
4560,2024-10-05,900.00
3068,2022-10-17,857.50
1795,2023-07-20,960.00
4400,2024-12-11,445.00
1021,2021-04-14,136.00
808,2020-10-14,915.00
2106,2023-07-21,6.00
2246,2022-06-23,256.00
3009,2025-05-11,1487.50
682,2023-04-30,300.00
2941,2023-07-19,440.00
3499,2023-02-10,300.00
3248,2024-05-24,545.00
4904,2025-04-17,125.00
3095,2021-10-04,6.00
3745,2024-05-08,1200.00
672,2021-07-24,325.00
4074,2021-10-24,2.50
3514,2021-05-06,240.00
2759,2024-11-02,183.00
153,2020-11-20,1380.00
2242,2023-04-17,567.50
4837,2024-03-29,125.00
488,2025-06-13,1781.00
444,2021-08-30,575.00
3205,2024-07-21,25.00
3795,2022-03-05,450.00
1543,2021-11-18,1349.00
468,2024-06-29,750.00
2128,2020-10-21,5.00
4798,2022-02-13,180.00
4516,2020-10-29,303.00
1591,2022-11-23,603.00
4794,2024-07-20,929.00
3650,2020-11-23,925.00
704,2020-10-24,1136.00
1412,2020-11-04,393.00
679,2021-09-22,307.50
2919,2023-05-02,608.00
3789,2025-06-26,300.00
4265,2024-07-21,382.50
2326,2024-08-24,50.00
4670,2023-03-20,981.00
3272,2024-03-18,540.00
1521,2024-04-21,1045.00
2476,2022-04-08,837.50
1976,2020-12-14,460.00
4335,2021-06-21,1000.00
2541,2025-01-25,915.00
3399,2025-07-19,50.00
4453,2021-05-23,9.00
4468,2024-03-29,450.00
1899,2021-09-22,450.00
737,2020-09-28,1475.00
1321,2022-10-30,1100.00
4715,2021-06-13,825.00
4772,2025-08-23,1164.00
2228,2024-09-19,260.00
2527,2022-06-19,9.00
4890,2022-07-30,540.00
2794,2022-03-24,132.00
2839,2023-12-08,230.00
1742,2023-04-06,590.00
2803,2023-01-20,1640.00
4100,2023-02-20,108.00
2889,2024-05-08,50.00
173,2025-01-17,1150.00
1200,2025-06-06,492.50
1937,2022-10-29,878.00
4131,2021-01-25,250.00
2398,2025-05-16,150.00
2081,2023-12-27,458.00
4591,2023-04-01,674.00
1235,2024-12-23,475.00
2836,2020-11-22,887.50
3648,2021-05-20,780.00
2283,2025-03-15,766.00
236,2021-06-04,453.50
4679,2021-11-18,1025.00
3598,2023-06-16,916.00
702,2023-05-30,525.00
3582,2025-06-28,38.50
3664,2024-05-04,360.00
2874,2022-10-04,675.00
2175,2024-01-25,1465.00
1329,2025-04-15,375.00
3613,2024-12-01,225.00
2575,2024-02-07,1043.00
4,2020-10-17,860.00
685,2025-04-16,1046.00
3070,2024-03-25,710.00
2234,2023-11-27,860.00
1247,2023-09-18,612.50
4251,2025-01-18,651.00
686,2024-07-04,909.00
2313,2022-10-16,708.00
3655,2024-12-19,808.00
3795,2025-03-20,540.00
278,2025-04-20,84.00
4835,2025-02-01,605.00
907,2021-02-23,528.00
1634,2022-11-03,1386.00
2145,2022-11-24,787.50
3957,2023-08-05,796.00
2537,2021-05-21,8.00
4254,2023-01-29,25.00
1615,2020-12-06,380.00
2045,2024-11-06,200.00
2412,2024-02-14,360.00
699,2023-03-01,634.00
3127,2024-11-20,1627.50
1880,2022-09-12,750.00
374,2024-09-23,134.00
3413,2023-01-22,682.00
605,2024-12-05,8.00
1326,2023-09-11,146.00
2094,2024-06-28,25.00
1032,2024-11-15,925.00
2681,2025-01-23,1340.00
815,2022-04-22,924.00
2545,2024-04-01,983.00
3767,2022-07-24,450.00
444,2022-12-01,1723.00
3838,2022-09-06,75.00
4088,2025-07-20,900.00
3262,2023-11-10,16.00
2757,2021-08-05,7.50
2484,2021-10-10,550.00
1176,2025-07-23,18.00
4990,2024-12-21,1390.00
2074,2024-10-10,930.00
934,2024-03-10,410.00
1673,2021-05-22,1355.00
2612,2025-08-07,130.00
4991,2023-07-06,9.00
2589,2025-05-11,681.00
4359,2021-07-12,750.00
1209,2025-07-22,980.00
1138,2023-05-06,665.00
4047,2025-01-12,2.50
957,2024-11-04,125.00
1374,2025-08-19,948.00
3776,2021-11-19,380.00
3997,2021-11-11,1019.00
3102,2022-11-26,1860.00
1243,2024-10-31,1807.50
3660,2020-10-01,16.00
2609,2021-12-08,180.00
1492,2021-10-18,1900.00
3567,2022-08-22,800.00
4359,2023-10-12,3.00
2905,2023-12-03,1310.00
2690,2022-04-18,125.50
3676,2023-09-18,360.00
3176,2024-11-10,700.00
1586,2021-12-27,260.00
4554,2020-09-12,22.00
1423,2023-04-20,755.00
2070,2022-02-01,1553.00
63,2025-06-29,1172.50
2968,2024-05-15,730.00
1254,2025-02-04,319.00
1932,2021-11-10,1095.00
897,2024-03-27,1591.00
2187,2021-02-14,350.00
1871,2025-03-13,925.00
2283,2022-10-15,735.00
1098,2023-10-26,706.00
367,2024-08-11,502.50
158,2022-11-23,909.00
2778,2024-07-19,500.00
1393,2025-05-18,130.00
566,2022-11-21,1126.00
2659,2023-12-02,975.00
3702,2020-10-20,141.00
3516,2024-06-04,485.00
783,2025-07-28,25.00
1267,2022-01-27,386.00
3035,2024-05-17,712.50
2044,2025-02-15,625.00
2245,2025-07-14,16.50
1088,2022-01-19,150.00
402,2023-12-15,700.00
697,2022-04-17,333.00
1793,2025-06-08,61.00
4987,2025-08-16,1360.00
4692,2024-04-22,999.00
2910,2021-01-24,500.00
2372,2023-09-04,2.50
3372,2022-06-09,29.00
4225,2023-03-09,16.00
1160,2021-10-07,280.00
96,2021-10-13,375.00
1645,2024-01-26,1140.00
3332,2025-09-11,131.50
1464,2021-06-12,860.00
1078,2020-10-05,263.50
2735,2025-06-30,1050.00
3312,2021-02-14,990.00
980,2024-01-02,843.00
4415,2024-07-17,720.00
4679,2022-11-18,38.50
921,2021-10-24,838.00
1571,2024-07-04,269.00
3026,2021-04-04,25.00
3605,2021-02-17,750.00
3213,2025-06-28,2041.00
3924,2022-09-19,600.00
300,2024-06-11,875.00
3061,2023-05-26,529.00
3855,2025-02-07,7.50
1307,2022-07-21,375.00
2045,2025-02-03,8.00
4055,2021-05-12,775.00
3954,2020-11-22,401.00
262,2024-12-08,1125.00
1581,2025-01-23,1009.00
3829,2024-09-05,7.50
1975,2022-11-16,264.00
1472,2021-04-15,1140.00
965,2021-02-15,458.00
2562,2020-10-31,130.00
2630,2021-08-14,1583.00
1717,2025-05-21,400.00
1218,2025-02-04,1130.00
521,2022-05-25,567.00
4223,2022-06-09,5.00
4811,2021-01-06,135.00
1596,2022-06-18,356.00
4796,2025-04-15,1050.00
4940,2023-02-01,813.00
2091,2025-08-29,375.00
2956,2025-04-25,240.00
1277,2020-11-30,676.00
4227,2021-08-29,793.00
1569,2021-05-23,1225.00
359,2022-02-20,930.00
3573,2023-03-16,840.00
1794,2022-08-09,240.00
3396,2021-12-18,225.00
2270,2021-12-05,645.50
4154,2025-06-11,3.00
4144,2023-06-13,675.00
2567,2024-08-20,785.00
664,2023-12-24,849.00
673,2023-08-18,36.00
1789,2022-04-18,1075.00
2783,2023-12-02,25.00
242,2021-05-19,1220.00
2490,2021-02-05,776.00
3751,2023-04-13,1175.00
3478,2022-07-13,9.00
378,2021-02-26,1227.50
2118,2024-07-21,3.00
4462,2023-10-14,5.00
4916,2023-07-17,750.00
621,2025-07-14,456.00
180,2022-07-21,360.00
4028,2023-04-10,593.00
2851,2021-09-11,675.00
1178,2024-08-28,1630.00
4083,2023-05-02,250.00
1189,2023-01-13,200.00
3928,2024-11-19,864.00
373,2023-08-05,350.00
372,2022-02-07,52.50
185,2021-01-06,130.00
3206,2020-11-30,357.00
701,2023-04-17,185.00
1327,2024-10-23,1505.00
4569,2023-03-05,966.00
2696,2021-06-07,800.00
2369,2024-01-07,550.00
1860,2022-01-07,706.00
87,2021-01-11,384.00
3067,2023-10-09,233.00
3165,2023-01-29,720.00
3329,2022-02-23,59.00
3641,2021-09-27,155.00
3624,2024-09-05,8.00
1667,2023-05-29,1065.00
1649,2025-04-18,500.00
3149,2025-04-25,500.00
3130,2023-06-23,935.00
614,2020-09-26,356.50
153,2021-08-14,350.00
896,2022-02-27,360.00
3515,2024-09-20,125.00
4075,2020-09-26,1236.00
4086,2024-02-04,286.00
964,2025-06-06,150.00
4019,2023-05-25,2050.00
1452,2023-05-13,1282.50
1275,2022-06-30,1125.00
804,2024-03-31,138.00
1865,2023-02-28,750.00
1097,2024-07-15,2600.00
4343,2020-12-30,388.00
3507,2023-11-14,125.00
2286,2024-02-12,406.00
204,2024-01-22,790.00
473,2022-11-29,1785.00
2660,2020-10-09,700.00
2577,2024-03-27,574.00
845,2022-04-25,986.00
1153,2024-01-18,1182.50
2350,2024-10-16,750.00
1084,2025-07-03,134.00
3863,2024-11-09,1850.00
3536,2021-08-25,255.00
3472,2025-08-12,500.00
4347,2020-11-28,1123.00
2487,2023-09-06,146.00
1588,2022-04-16,756.00
28,2023-01-11,1760.00
4586,2024-07-31,1200.00
2727,2022-07-17,1050.00
399,2024-07-10,125.00
1229,2025-05-07,970.00
2434,2022-09-10,1462.50
4793,2021-04-27,350.00
4653,2022-06-22,842.50
1295,2023-02-15,1321.00
1023,2021-08-24,1010.00
4495,2021-08-15,1378.00
3368,2021-07-08,250.00
4693,2023-02-26,264.00
4685,2021-06-03,200.00
1398,2023-01-04,665.00
485,2024-07-23,126.00
1620,2021-09-14,245.00
1399,2024-11-10,125.00
1124,2022-09-27,1355.00
4308,2025-01-14,1727.50
3263,2024-08-16,189.00
3369,2025-07-16,125.00
2779,2025-05-28,2.50
931,2022-03-06,130.00
2143,2021-03-25,941.00
2294,2025-09-04,120.00
3437,2023-09-16,700.00
3894,2024-10-06,867.50
112,2023-03-12,300.00
4579,2023-03-29,234.00
574,2025-04-04,360.00
3046,2024-02-08,1050.00
3831,2023-10-05,615.00
3726,2021-10-16,997.50
3059,2021-08-05,227.50
369,2025-01-05,750.00
2283,2025-01-03,9.00
275,2024-11-25,5.00
1833,2023-01-26,203.50
4049,2021-05-29,628.00
2310,2021-12-19,375.00
3606,2025-05-26,1742.50
840,2023-01-05,300.00
1938,2025-01-18,474.00
2500,2020-11-07,759.00
3450,2025-04-08,500.00
1776,2021-08-26,959.00
3185,2021-05-22,16.00
2250,2024-06-17,380.00
3182,2021-09-28,1474.00
4537,2021-09-29,905.00
2749,2024-07-19,125.00
1432,2023-06-20,465.00
1953,2022-07-21,2.50
233,2023-12-02,1066.00
2715,2025-05-28,32.00
3518,2025-04-08,9.00
4644,2021-09-20,485.00
2586,2023-09-29,791.00
2577,2025-07-20,420.00
1681,2021-12-04,6.00
2227,2023-08-27,472.50
1193,2022-02-04,636.00
2894,2021-11-11,1066.00
108,2021-02-21,825.00
2974,2024-08-02,129.00
4872,2022-03-11,253.00
4775,2021-08-07,1215.00
2758,2024-05-07,906.00
4057,2024-12-07,300.00
2385,2024-11-19,620.00
3977,2023-03-26,225.00
3892,2022-04-10,1320.00
2866,2025-07-23,1155.00
2240,2025-03-09,300.00
517,2025-08-20,750.00
1981,2021-05-30,1100.00
1344,2023-06-24,1230.00
1824,2023-11-05,775.00
797,2025-07-24,1300.00
1399,2025-04-05,200.00
2874,2022-11-01,1075.00
3009,2023-03-25,1650.00
1768,2024-10-18,890.00
1563,2021-02-25,700.00
2239,2023-05-03,350.00
2660,2023-09-27,368.00
1480,2023-09-05,50.00
1801,2021-01-27,24.00
1003,2024-12-20,1033.00
2562,2025-01-06,228.00
1586,2023-01-24,225.00
3419,2025-01-31,900.00
1616,2021-02-21,1035.00
2644,2024-08-14,1385.00
3586,2021-07-08,305.00
1716,2022-02-13,970.00
1455,2024-01-23,1131.00
1851,2021-04-13,610.00
1882,2021-12-18,795.00
4852,2023-10-12,1675.00
3563,2024-12-15,7.50
1324,2021-03-09,225.00
980,2022-12-29,3.00
1209,2021-03-06,259.00
4888,2023-03-04,260.00
4725,2021-09-01,700.00
413,2024-01-24,275.00
378,2021-06-03,240.00
4535,2023-03-27,433.00
2331,2025-08-04,250.00
1541,2021-03-05,380.00
1050,2024-08-27,383.50
3720,2023-01-09,831.00
3312,2021-08-11,1000.00
